seed,drop_frac,n_drop,n_keep,n_hauls,converged,phase,fp_slope,p_value
627,0.25,40,118,7780,TRUE,2002-2007,0.11136558929968357,4.623951977660457e-10
627,0.25,40,118,7780,TRUE,2008-2015,0.050115339958756805,0.0031613771108680738
628,0.25,40,118,7862,TRUE,1985-1991,-0.020977208917759865,0.2578264126585491
628,0.25,40,118,7862,TRUE,1992-2001,0.011252261661094394,0.502086651625491
628,0.25,40,118,7862,TRUE,2002-2007,0.1255133550192844,7.809805526538333e-12
628,0.25,40,118,7862,TRUE,2008-2015,0.049971460236314366,0.004338268486640653
629,0.25,40,118,7820,TRUE,1985-1991,-0.02855628889780323,0.12018894231643475
629,0.25,40,118,7820,TRUE,1992-2001,0.02046060192684591,0.22539975434262638
629,0.25,40,118,7820,TRUE,2002-2007,0.12111471195507784,5.309876417021608e-11
629,0.25,40,118,7820,TRUE,2008-2015,0.052265899936529844,0.0026762451085997315
630,0.25,40,118,7952,TRUE,1985-1991,-0.010024765854112399,0.5769362624932817
630,0.25,40,118,7952,TRUE,1992-2001,0.013538468476002269,0.4094387096821737
630,0.25,40,118,7952,TRUE,2002-2007,0.1149339585931068,1.6958096982145126e-10
630,0.25,40,118,7952,TRUE,2008-2015,0.04756190441478467,0.005178067982319074
631,0.25,40,118,7790,TRUE,1985-1991,-0.010725475015722333,0.543147846465133
631,0.25,40,118,7790,TRUE,1992-2001,0.028651844081247414,0.07047620354226816
631,0.25,40,118,7790,TRUE,2002-2007,0.13763872032177363,2.1764815882621587e-15
631,0.25,40,118,7790,TRUE,2008-2015,0.06498242803064806,8.705644151361747e-5
632,0.25,40,118,7870,TRUE,1985-1991,-0.01722686305941618,0.33294180504872983
632,0.25,40,118,7870,TRUE,1992-2001,0.022259107235913508,0.16805615926684872
632,0.25,40,118,7870,TRUE,2002-2007,0.14391630302799674,1.0797725622863111e-15
632,0.25,40,118,7870,TRUE,2008-2015,0.05388349487298533,0.0012162765847273565
633,0.25,40,118,7975,TRUE,1985-1991,-0.02144100408142575,0.2428843598610342
633,0.25,40,118,7975,TRUE,1992-2001,0.008578178039849609,0.6058908412456108
633,0.25,40,118,7975,TRUE,2002-2007,0.12047251195449575,3.6498943585525064e-11
633,0.25,40,118,7975,TRUE,2008-2015,0.04225977682988516,0.01580817418761157
634,0.25,40,118,7758,TRUE,1985-1991,-0.028999232466861997,0.10434110481062649
634,0.25,40,118,7758,TRUE,1992-2001,0.013769708709793337,0.39237417367046334
634,0.25,40,118,7758,TRUE,2002-2007,0.1424058746768237,9.564170999045691e-16
634,0.25,40,118,7758,TRUE,2008-2015,0.061248456633605466,2.3239997707567698e-4
635,0.25,40,118,7746,TRUE,1985-1991,-0.029524629015741027,0.11049554934102764
635,0.25,40,118,7746,TRUE,1992-2001,0.006119276397882376,0.7176127398928542
635,0.25,40,118,7746,TRUE,2002-2007,0.1309530547579133,1.1501287573393217e-12
635,0.25,40,118,7746,TRUE,2008-2015,0.056302286048809394,0.0013307198254933878
636,0.25,40,118,7823,TRUE,1985-1991,-0.01576087141945692,0.3869998267650311
636,0.25,40,118,7823,TRUE,1992-2001,0.012113215759398391,0.4582534885327854
636,0.25,40,118,7823,TRUE,2002-2007,0.10224569900441226,1.5471648781368172e-8
636,0.25,40,118,7823,TRUE,2008-2015,0.050409606893807246,0.0032232879480110373
637,0.25,40,118,7866,TRUE,1985-1991,-0.024372831595197302,0.17293491065766617
637,0.25,40,118,7866,TRUE,1992-2001,0.016589891723619233,0.3063635458792145
637,0.25,40,118,7866,TRUE,2002-2007,0.1034417264945139,5.295968459705096e-9
637,0.25,40,118,7866,TRUE,2008-2015,0.04137391030197514,0.013977225313139382
638,0.25,40,118,7767,TRUE,1985-1991,-0.040543805511945454,0.017447559341000077
638,0.25,40,118,7767,TRUE,1992-2001,0.008001314213796018,0.6069171098744749
638,0.25,40,118,7767,TRUE,2002-2007,0.12445406067917741,3.1327352942718565e-13
638,0.25,40,118,7767,TRUE,2008-2015,0.041069325263436575,0.010485016365075532
639,0.25,40,118,7745,TRUE,1985-1991,-0.0324067419844547,0.07875145258334115
639,0.25,40,118,7745,TRUE,1992-2001,0.0021585945423385905,0.8989450415606263
639,0.25,40,118,7745,TRUE,2002-2007,0.11284658700782285,8.000279747988696e-10
639,0.25,40,118,7745,TRUE,2008-2015,0.038246796232161914,0.028086376799224815
640,0.25,40,118,7778,TRUE,1985-1991,-0.036515616175530806,0.03656070059236382
640,0.25,40,118,7778,TRUE,1992-2001,0.015382540836993606,0.34024522812930563
640,0.25,40,118,7778,TRUE,2002-2007,0.13213031689196994,4.641882945358076e-14
640,0.25,40,118,7778,TRUE,2008-2015,0.05882503556623859,3.7565794319453164e-4
641,0.25,40,118,7796,TRUE,1985-1991,-0.03099261404505325,0.07432531491034597
641,0.25,40,118,7796,TRUE,1992-2001,0.011833172249952607,0.4549382476827942
641,0.25,40,118,7796,TRUE,2002-2007,0.11528821271303456,2.7025401482590495e-11
641,0.25,40,118,7796,TRUE,2008-2015,0.0496954596426097,0.0023466500300933298
642,0.25,40,118,7792,TRUE,1985-1991,-0.018590082929702587,0.2978513059929691
642,0.25,40,118,7792,TRUE,1992-2001,0.00252744226333098,0.8780440144083116
642,0.25,40,118,7792,TRUE,2002-2007,0.11372344491840163,1.8866810665087987e-10
642,0.25,40,118,7792,TRUE,2008-2015,0.04056293019548782,0.017146670423123938
643,0.25,40,118,7738,TRUE,1985-1991,-0.023389123455751438,0.19562974991404966
643,0.25,40,118,7738,TRUE,1992-2001,0.014797830045773865,0.37061547962114166
643,0.25,40,118,7738,TRUE,2002-2007,0.11362116681243724,3.259779674240679e-10
643,0.25,40,118,7738,TRUE,2008-2015,0.05468034615713835,0.0016307555523256201
644,0.25,40,118,7868,TRUE,1985-1991,-0.02750163010595163,0.137551834094083
644,0.25,40,118,7868,TRUE,1992-2001,0.009946005124787757,0.5545740133255952
644,0.25,40,118,7868,TRUE,2002-2007,0.13003296042833687,9.816007651315124e-13
644,0.25,40,118,7868,TRUE,2008-2015,0.06387916241681366,2.237054163078769e-4
645,0.25,40,118,7908,TRUE,1985-1991,-0.025027439307241595,0.15189947257776432
645,0.25,40,118,7908,TRUE,1992-2001,0.010379363493337884,0.5130613680904023
645,0.25,40,118,7908,TRUE,2002-2007,0.11174246085475413,1.4615890495422253e-10
645,0.25,40,118,7908,TRUE,2008-2015,0.04575845317410128,0.005817791090797273
646,0.25,40,118,7835,TRUE,1985-1991,-0.02078652688064026,0.2498773840130978
646,0.25,40,118,7835,TRUE,1992-2001,0.010401900491297862,0.5294445388234226
646,0.25,40,118,7835,TRUE,2002-2007,0.11079743085972801,7.000843165050265e-10
646,0.25,40,118,7835,TRUE,2008-2015,0.04375329534836427,0.010327945079445471
647,0.25,40,118,7758,TRUE,1985-1991,-0.019469862282093887,0.26396340874052937
647,0.25,40,118,7758,TRUE,1992-2001,0.0250564898535499,0.10972321468665158
647,0.25,40,118,7758,TRUE,2002-2007,0.12254670841014784,1.6552528392458152e-12
647,0.25,40,118,7758,TRUE,2008-2015,0.054943355831272196,7.159640337004153e-4
648,0.25,40,118,7880,TRUE,1985-1991,-0.03662198291545224,0.03238744371877428
648,0.25,40,118,7880,TRUE,1992-2001,0.006378984260614652,0.6790464924576083
648,0.25,40,118,7880,TRUE,2002-2007,0.1129755945893065,2.63001523525545e-11
648,0.25,40,118,7880,TRUE,2008-2015,0.040037147862397704,0.012500924519886708
649,0.25,40,118,7888,TRUE,1985-1991,-0.020870158355895032,0.23807996490146244
649,0.25,40,118,7888,TRUE,1992-2001,0.014479660341543066,0.3568819630654803
649,0.25,40,118,7888,TRUE,2002-2007,0.12460931415724272,7.663447787930253e-13
649,0.25,40,118,7888,TRUE,2008-2015,0.05843648658227324,4.1321182929697644e-4
650,0.25,40,118,7891,TRUE,1985-1991,-0.0320620288816531,0.07919596976625526
650,0.25,40,118,7891,TRUE,1992-2001,0.01618334257801099,0.3287940358244573
650,0.25,40,118,7891,TRUE,2002-2007,0.11219000703575452,7.254175578257353e-10
650,0.25,40,118,7891,TRUE,2008-2015,0.04438342643037382,0.009756069142093544
651,0.25,40,118,7798,TRUE,1985-1991,-0.02556505624577577,0.15368987734135856
651,0.25,40,118,7798,TRUE,1992-2001,0.01594655340521161,0.3322941431772099
651,0.25,40,118,7798,TRUE,2002-2007,0.11324504096634835,2.305778618865597e-10
651,0.25,40,118,7798,TRUE,2008-2015,0.04831022786393024,0.004183220949866225
652,0.25,40,118,7969,TRUE,1985-1991,-0.02748705894808882,0.1133526990809457
652,0.25,40,118,7969,TRUE,1992-2001,0.015790663466857282,0.31516073034650205
652,0.25,40,118,7969,TRUE,2002-2007,0.12352345516301731,1.0803636140894838e-12
652,0.25,40,118,7969,TRUE,2008-2015,0.053894898819522544,0.0010186121184818794
653,0.25,40,118,7824,TRUE,1985-1991,-0.017139784099702595,0.3157156151740122
653,0.25,40,118,7824,TRUE,1992-2001,0.024076496121751518,0.12327163633822753
653,0.25,40,118,7824,TRUE,2002-2007,0.14166512362390238,2.4668305212575604e-16
653,0.25,40,118,7824,TRUE,2008-2015,0.06392042658048495,7.315201076625793e-5
654,0.25,40,118,7830,TRUE,1985-1991,-0.02823415008520829,0.10963828607085796
654,0.25,40,118,7830,TRUE,1992-2001,0.010896791069820118,0.49805527949679285
654,0.25,40,118,7830,TRUE,2002-2007,0.12500259650117462,8.48888579099234e-13
654,0.25,40,118,7830,TRUE,2008-2015,0.04855082329580055,0.003666890599973431
655,0.25,40,118,7841,TRUE,1985-1991,-0.030368748922419815,0.0851239399618333
655,0.25,40,118,7841,TRUE,1992-2001,0.011995270388653334,0.4592539859207943
655,0.25,40,118,7841,TRUE,2002-2007,0.12072563661898855,7.87340329662871e-12
655,0.25,40,118,7841,TRUE,2008-2015,0.05024617427560287,0.002617946431679943
656,0.25,40,118,7986,TRUE,1985-1991,-0.016323550383161137,0.361251803489654
656,0.25,40,118,7986,TRUE,1992-2001,0.0186430043542776,0.2556571457549973
656,0.25,40,118,7986,TRUE,2002-2007,0.130448894851327,5.863094427026748e-13
656,0.25,40,118,7986,TRUE,2008-2015,0.05791251573530508,7.97352263678492e-4
657,0.25,40,118,7837,TRUE,1985-1991,-0.028703063280529843,0.08935741001668816
657,0.25,40,118,7837,TRUE,1992-2001,0.0069382397038591295,0.6502829940793085
657,0.25,40,118,7837,TRUE,2002-2007,0.11001773544652305,7.383620215557655e-11
657,0.25,40,118,7837,TRUE,2008-2015,0.04239961313448631,0.007539335081148892
658,0.25,40,118,7852,TRUE,1985-1991,-0.01765055423309967,0.32908862924352444
658,0.25,40,118,7852,TRUE,1992-2001,-0.003181606736151317,0.8458040882311851
658,0.25,40,118,7852,TRUE,2002-2007,0.09952838464767916,2.57162294713386e-8
658,0.25,40,118,7852,TRUE,2008-2015,0.03205562513328658,0.05749490152491777
659,0.25,40,118,7880,TRUE,1985-1991,-0.025325211119631406,0.16602681370964037
659,0.25,40,118,7880,TRUE,1992-2001,0.015957907170011856,0.33288732031367535
659,0.25,40,118,7880,TRUE,2002-2007,0.13188337872051187,3.3451628465565313e-13
659,0.25,40,118,7880,TRUE,2008-2015,0.052571364495462125,0.0027400545195997144
660,0.25,40,118,7730,TRUE,1985-1991,-0.028295154096265394,0.11896324777807762
660,0.25,40,118,7730,TRUE,1992-2001,0.015454727393043419,0.35044287089345905
660,0.25,40,118,7730,TRUE,2002-2007,0.11574590015344388,1.5215692509847445e-10
660,0.25,40,118,7730,TRUE,2008-2015,0.04761355413419301,0.005063277313834754
661,0.25,40,118,7923,TRUE,1985-1991,-0.008175068625214457,0.6305706734895324
661,0.25,40,118,7923,TRUE,1992-2001,0.024237171721858443,0.10920840863747175
661,0.25,40,118,7923,TRUE,2002-2007,0.13269205416294466,3.735314131914641e-15
661,0.25,40,118,7923,TRUE,2008-2015,0.05741436342244986,3.764531260951567e-4
662,0.25,40,118,7847,TRUE,1985-1991,-0.01842900525032203,0.32176935927863487
662,0.25,40,118,7847,TRUE,1992-2001,0.02100864004364032,0.21129146161869497
662,0.25,40,118,7847,TRUE,2002-2007,0.13503263868154203,2.7057268546739293e-13
662,0.25,40,118,7847,TRUE,2008-2015,0.058100276738663637,8.572712394856965e-4
663,0.25,40,118,7840,TRUE,1985-1991,-0.022146826498753405,0.20711104045937725
663,0.25,40,118,7840,TRUE,1992-2001,0.01665267187358221,0.28763365888938747
663,0.25,40,118,7840,TRUE,2002-2007,0.12390033664693281,1.380702623690917e-12
663,0.25,40,118,7840,TRUE,2008-2015,0.051584315351104956,0.0015538299885048171
664,0.25,40,118,7727,TRUE,1985-1991,-0.019583956328276832,0.2759241610506354
664,0.25,40,118,7727,TRUE,1992-2001,0.0247054603452276,0.13382755001088345
664,0.25,40,118,7727,TRUE,2002-2007,0.13145003587439122,2.6526617426925974e-13
664,0.25,40,118,7727,TRUE,2008-2015,0.057501570585354655,7.48276887085379e-4
665,0.25,40,118,8014,TRUE,1985-1991,-0.022170596526983367,0.21097535334513023
665,0.25,40,118,8014,TRUE,1992-2001,0.013976496933001188,0.3831846227363269
665,0.25,40,118,8014,TRUE,2002-2007,0.11957155105129672,9.255301113695258e-12
665,0.25,40,118,8014,TRUE,2008-2015,0.05155247823377577,0.002497202945115905
666,0.25,40,118,7786,TRUE,1985-1991,-0.025550869151038456,0.14428727028074861
666,0.25,40,118,7786,TRUE,1992-2001,0.017430186984752134,0.28019822170813613
666,0.25,40,118,7786,TRUE,2002-2007,0.12114724075960259,4.68143652694772e-12
666,0.25,40,118,7786,TRUE,2008-2015,0.045725495997751296,0.005825204474999782
667,0.25,40,118,7810,TRUE,1985-1991,-0.01551231857642267,0.38012159225447284
667,0.25,40,118,7810,TRUE,1992-2001,0.008252462879432584,0.6086924905940211
667,0.25,40,118,7810,TRUE,2002-2007,0.12474056914480351,1.6965806450980604e-12
667,0.25,40,118,7810,TRUE,2008-2015,0.04520323131098588,0.006649279493650227
668,0.25,40,118,7723,TRUE,1985-1991,-0.014960448006181574,0.43348209301680674
668,0.25,40,118,7723,TRUE,1992-2001,-0.011155990907228953,0.5200306692238242
668,0.25,40,118,7723,TRUE,2002-2007,0.1043010064198411,3.466134685111927e-8
668,0.25,40,118,7723,TRUE,2008-2015,0.038817451009764664,0.02978864819107969
669,0.25,40,118,7864,TRUE,1985-1991,-0.012849744819296351,0.46209243208741246
669,0.25,40,118,7864,TRUE,1992-2001,0.025968882473821488,0.10858303623937023
669,0.25,40,118,7864,TRUE,2002-2007,0.1285159765301222,3.477050903122391e-13
669,0.25,40,118,7864,TRUE,2008-2015,0.06273738393653347,1.607584208277374e-4
670,0.25,40,118,7932,TRUE,1985-1991,-0.01845240590788159,0.29148142171079033
670,0.25,40,118,7932,TRUE,1992-2001,0.01567477962721126,0.3279685056010528
670,0.25,40,118,7932,TRUE,2002-2007,0.11779728933391108,1.3888943898257141e-11
670,0.25,40,118,7932,TRUE,2008-2015,0.04751437820128046,0.00401896911193958
671,0.25,40,118,7786,TRUE,1985-1991,-0.02981085719636844,0.10325587503345486
671,0.25,40,118,7786,TRUE,1992-2001,0.013643075948011216,0.4119131613142523
671,0.25,40,118,7786,TRUE,2002-2007,0.12652235033442535,2.7832306492816425e-12
671,0.25,40,118,7786,TRUE,2008-2015,0.052130707299155275,0.0022036764184782736
672,0.25,40,118,7746,TRUE,1985-1991,-0.02493702399786184,0.14128845102799603
672,0.25,40,118,7746,TRUE,1992-2001,-1.9262735086466448e-4,0.9898078079917986
672,0.25,40,118,7746,TRUE,2002-2007,0.11349585690273416,1.4269126346609354e-11
672,0.25,40,118,7746,TRUE,2008-2015,0.04987019613588703,0.0014214559754314217
673,0.25,40,118,7783,TRUE,1985-1991,-0.016778298165028346,0.3592280124185815
673,0.25,40,118,7783,TRUE,1992-2001,0.007474665901352175,0.6507822906858847
673,0.25,40,118,7783,TRUE,2002-2007,0.11037672551681582,8.229038535571132e-10
673,0.25,40,118,7783,TRUE,2008-2015,0.042361532277930075,0.013094251610933945
674,0.25,40,118,7678,TRUE,1985-1991,-0.03413745720188649,0.0641595728199635
674,0.25,40,118,7678,TRUE,1992-2001,0.01006815080702192,0.5511385423685651
674,0.25,40,118,7678,TRUE,2002-2007,0.12608207637868568,8.522140761190527e-12
674,0.25,40,118,7678,TRUE,2008-2015,0.05930996735557095,6.379052241479685e-4
675,0.25,40,118,7767,TRUE,1985-1991,-0.036322185316123086,0.04644205282945574
675,0.25,40,118,7767,TRUE,1992-2001,0.015352397541056342,0.35562832658878024
675,0.25,40,118,7767,TRUE,2002-2007,0.11730579241432523,1.522458328433883e-10
675,0.25,40,118,7767,TRUE,2008-2015,0.056704596341750756,8.942811534460537e-4
676,0.25,40,118,7841,TRUE,1985-1991,-0.017244180022712087,0.3556211239767151
676,0.25,40,118,7841,TRUE,1992-2001,0.017256746804504022,0.3124644382692919
676,0.25,40,118,7841,TRUE,2002-2007,0.1228997543008539,3.467970460556715e-11
676,0.25,40,118,7841,TRUE,2008-2015,0.05481263260039473,0.0019355967456699435
677,0.25,40,118,7843,TRUE,1985-1991,-0.013967253949385373,0.4147473205975892
677,0.25,40,118,7843,TRUE,1992-2001,0.02866762155827473,0.06711229116335883
677,0.25,40,118,7843,TRUE,2002-2007,0.1293075858281786,6.816741712343494e-14
677,0.25,40,118,7843,TRUE,2008-2015,0.06438286744152,8.169151839682568e-5
678,0.25,40,118,7863,TRUE,1985-1991,-0.0019529942759568609,0.9187362078773204
678,0.25,40,118,7863,TRUE,1992-2001,0.017896735328044536,0.30795217975034284
678,0.25,40,118,7863,TRUE,2002-2007,0.12318633465719367,1.2945672242468915e-10
678,0.25,40,118,7863,TRUE,2008-2015,0.05443479631580977,0.002457264511436289
679,0.25,40,118,7863,TRUE,1985-1991,-0.026664400265981124,0.10852636514047398
679,0.25,40,118,7863,TRUE,1992-2001,0.020141350482870718,0.17972640665951042
679,0.25,40,118,7863,TRUE,2002-2007,0.12450484473831211,5.543921775376563e-14
679,0.25,40,118,7863,TRUE,2008-2015,0.05559756883987837,3.7526294581505227e-4
680,0.25,40,118,7790,TRUE,1985-1991,-0.03781336748268189,0.041545202304964425
680,0.25,40,118,7790,TRUE,1992-2001,0.01000313079792093,0.5607128958879843
680,0.25,40,118,7790,TRUE,2002-2007,0.13074670050395593,1.499505660319444e-12
680,0.25,40,118,7790,TRUE,2008-2015,0.061743202848375194,5.264268050797449e-4
681,0.25,40,118,7607,TRUE,1985-1991,-0.025875741586974105,0.1508228734759644
681,0.25,40,118,7607,TRUE,1992-2001,0.016462993148066114,0.3195547855926754
681,0.25,40,118,7607,TRUE,2002-2007,0.13347061361905818,1.8747586930007858e-13
681,0.25,40,118,7607,TRUE,2008-2015,0.057614839068692636,6.958129351224498e-4
682,0.25,40,118,7891,TRUE,1985-1991,-0.03840567980898698,0.04075521703487736
682,0.25,40,118,7891,TRUE,1992-2001,0.0015247027488132087,0.9279892125684437
682,0.25,40,118,7891,TRUE,2002-2007,0.11960198411584208,9.791587974197486e-11
682,0.25,40,118,7891,TRUE,2008-2015,0.04573993651910414,0.009660065863195523
683,0.25,40,118,7964,TRUE,1985-1991,-0.024791332997330273,0.14618068253799482
683,0.25,40,118,7964,TRUE,1992-2001,0.01323188122886216,0.39859810736435103
683,0.25,40,118,7964,TRUE,2002-2007,0.12262113916862213,8.795787767928579e-13
683,0.25,40,118,7964,TRUE,2008-2015,0.0398611860292105,0.013565826446894145
684,0.25,40,118,7823,TRUE,1985-1991,-0.01611017573595954,0.35881962111050825
684,0.25,40,118,7823,TRUE,1992-2001,0.015596563313739834,0.3304613664626993
684,0.25,40,118,7823,TRUE,2002-2007,0.11185942715624367,3.212096243837455e-10
684,0.25,40,118,7823,TRUE,2008-2015,0.04593717129532521,0.005924410850420369
685,0.25,40,118,7844,TRUE,1985-1991,-0.024486909543028297,0.2088369709367015
685,0.25,40,118,7844,TRUE,1992-2001,0.007830392536726516,0.6621162413229161
685,0.25,40,118,7844,TRUE,2002-2007,0.1127879005406845,1.3725330167889072e-8
685,0.25,40,118,7844,TRUE,2008-2015,0.041081271985693245,0.02551311135694629
686,0.25,40,118,7834,TRUE,1985-1991,-0.007021116623696823,0.7014311315680343
686,0.25,40,118,7834,TRUE,1992-2001,0.020743308399597944,0.21523598396200172
686,0.25,40,118,7834,TRUE,2002-2007,0.11292326010368467,4.774383036537615e-10
686,0.25,40,118,7834,TRUE,2008-2015,0.05120661330086768,0.0032355355123600982
687,0.25,40,118,7769,TRUE,1985-1991,-0.0309542916266849,0.08509269924004421
687,0.25,40,118,7769,TRUE,1992-2001,0.014128003581755283,0.38891481828922597
687,0.25,40,118,7769,TRUE,2002-2007,0.12337916860339604,5.786963262819043e-12
687,0.25,40,118,7769,TRUE,2008-2015,0.050198465538699895,0.0030012197083466945
688,0.25,40,118,7748,TRUE,1985-1991,-0.019656937176173266,0.2957312700445967
688,0.25,40,118,7748,TRUE,1992-2001,0.011406099422947968,0.5038546899776806
688,0.25,40,118,7748,TRUE,2002-2007,0.12619739338137134,1.6124096761136927e-11
688,0.25,40,118,7748,TRUE,2008-2015,0.04944490816369547,0.005784102010497484
689,0.25,40,118,7797,TRUE,1985-1991,-0.02291824189047322,0.18579963041171865
689,0.25,40,118,7797,TRUE,1992-2001,0.013414272243784355,0.3942510251184651
689,0.25,40,118,7797,TRUE,2002-2007,0.12559493644650319,2.8666218689624096e-13
689,0.25,40,118,7797,TRUE,2008-2015,0.05101181659012641,0.0016447154598066877
690,0.25,40,118,7743,TRUE,1985-1991,-0.042446310496032626,0.02169446376060008
690,0.25,40,118,7743,TRUE,1992-2001,0.023848786046458785,0.15327598089094205
690,0.25,40,118,7743,TRUE,2002-2007,0.13720314331213057,5.804348921109197e-14
690,0.25,40,118,7743,TRUE,2008-2015,0.06865152246172074,7.299563064775379e-5
691,0.25,40,118,7738,TRUE,1985-1991,-0.034299844389902745,0.06065321714566857
691,0.25,40,118,7738,TRUE,1992-2001,0.008256208967969636,0.6208417279134248
691,0.25,40,118,7738,TRUE,2002-2007,0.1083840385132449,2.4180067072031465e-9
691,0.25,40,118,7738,TRUE,2008-2015,0.04770552816441816,0.0054171036313295515
692,0.25,40,118,7726,TRUE,1985-1991,-0.027461069916171747,0.14306360128938495
692,0.25,40,118,7726,TRUE,1992-2001,0.022092246184827975,0.19491392237840444
